0 33 45 1 0.983321 0.00946893 0 0 
1 33 46 1 0.977772 0.00714316 0 0 
2 33 47 1 0.960879 0.0075894 0 0 
3 33 48 1 1.0165 0.00733094 0 0 
4 33 49 1 0.997232 0.00773432 0 0 
5 33 50 1 1.03876 0.00699831 0 0 
6 33 51 1 1.05572 0.00830738 0 0 
7 33 52 1 1.04553 0.00919875 0 0 
8 33 53 1 0.99302 0.00761446 0 0 
9 33 54 1 0.941224 0.00856547 0 0 
10 33 55 1 1.01784 0.00895707 0 0 
11 33 56 1 1.03045 0.0127677 0 0 
12 34 43 1 0.994134 0.00815222 0 0 
13 34 44 1 0.916386 0.00915478 0 0 
14 34 45 1 0.966148 0.00699445 0 0 
15 34 46 1 1.04313 0.00924421 0 0 
16 34 47 1 1.02276 0.00771309 0 0 
17 34 48 1 0.999998 0.00943649 0 0 
18 34 49 1 0.979403 0.0253317 0 0 
19 34 50 1 1.0586 0.0073856 0 0 
20 34 51 1 1.00244 0.00621708 0 0 
21 34 52 1 0.971811 0.00535423 0 0 
22 34 53 1 0.971253 0.00541395 0 0 
23 34 54 1 0.962416 0.00569576 0 0 
24 34 55 1 1.06342 0.0111858 0 0 
25 34 56 1 1.06122 0.0158499 0 0 
26 34 57 1 0.98482 0.0108027 0 0 
27 34 58 1 0.971416 0.0113275 0 0 
28 35 41 1 0.987516 0.0091171 0 0 
29 35 42 1 0.981013 0.00662609 0 0 
30 35 43 1 0.973548 0.00843271 0 0 
31 35 44 1 0.936148 0.00631395 0 0 
32 35 45 1 1.04043 0.00833157 0 0 
33 35 46 1 1.29061 0.0228482 0 0 
34 35 47 1 1.12328 0.0195152 0 0 
35 35 48 1 1.06098 0.0177527 0 0 
36 35 49 1 1.02096 0.00910153 0 0 
37 35 50 1 1.06247 0.00679504 0 0 
38 35 51 1 1.00636 0.00687887 0 0 
39 35 52 1 0.970346 0.00676502 0 0 
40 35 53 1 1.00319 0.00542033 0 0 
41 35 54 1 1.01672 0.00617183 0 0 
42 35 55 1 1.30051 0.00779655 0 0 
43 35 56 1 1.03636 0.00724811 0 0 
44 35 57 1 0.965088 0.00557374 0 0 
45 35 58 1 1.00831 0.00713593 0 0 
46 35 59 1 1.03211 0.00882193 0 0 
47 35 60 1 1.04442 0.00922584 0 0 
48 36 40 1 0.997561 0.00825467 0 0 
49 36 41 1 0.982986 0.00649771 0 0 
50 36 42 1 0.979355 0.00522356 0 0 
51 36 43 1 0.97241 0.00595214 0 0 
52 36 44 1 0.906082 0.00710145 0 0 
53 36 45 1 0.946116 0.00722752 0 0 
54 36 46 1 1.06131 0.00913458 0 0 
55 36 47 1 1.06246 0.0163624 0 0 
56 36 48 1 1.08542 0.00780765 0 0 
57 36 49 1 0.995507 0.00705772 0 0 
58 36 50 1 1.05176 0.0130402 0 0 
59 36 51 1 1.0394 0.0271681 0 0 
60 36 52 1 0.941217 0.0481332 0 0 
61 36 53 1 0.961485 0.0107095 0 0 
62 36 54 1 0.99149 0.00796339 0 0 
63 36 55 1 1.07558 0.00700525 0 0 
64 36 56 1 1.0144 0.00697692 0 0 
65 36 57 1 0.997598 0.00552144 0 0 
66 36 58 1 1.05332 0.00573867 0 0 
67 36 59 1 1.00772 0.00675944 0 0 
68 36 60 1 1.03233 0.00706918 0 0 
69 36 61 1 1.02775 0.00940752 0 0 
70 37 39 1 0.96517 0.00718627 0 0 
71 37 40 1 1.05134 0.00678297 0 0 
72 37 41 1 1.03648 0.0063781 0 0 
73 37 42 1 0.948859 0.00561825 0 0 
74 37 43 1 0.982836 0.00670349 0 0 
75 37 44 1 0.858685 0.0311777 0 0 
76 37 45 1 0.978701 0.0112293 0 0 
77 37 46 1 1.05795 0.00892508 0 0 
78 37 47 1 1.0187 0.0142942 0 0 
79 37 48 1 1.10161 0.0104825 0 0 
80 37 49 1 1.0266 0.00856712 0 0 
82 37 51 1 1.02362 0.0126196 0 0 
83 37 52 1 0.980727 0.0124956 0 0 
84 37 53 1 1.01707 0.0196005 0 0 
85 37 54 1 1.02151 0.0102411 0 0 
86 37 55 1 1.08747 0.00950806 0 0 
87 37 56 1 1.00501 0.0215227 0 0 
88 37 57 1 1.02099 0.00827977 0 0 
89 37 58 1 1.03607 0.00641532 0 0 
